zone_id,zone_name,lat,lng,district,zone_type,hour_of_day,day_of_week,is_weekend,crime_count_normalized,police_coverage_score,street_light_score,metro_access_score,footfall_score,sentiment_score,safety_score
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,1,0,0.4596,0.696,0.287,0.078,0.147,0.406,38.69
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,1,0,0.4596,0.696,0.287,0.078,0.143,0.462,41.86
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,1,0,0.4596,0.696,0.287,0.078,0.072,0.505,41.72
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,1,0,0.4596,0.696,0.287,0.078,0.337,0.532,47.73
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,1,0,0.4596,0.696,0.287,0.078,0.307,0.536,51.14
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,1,0,0.4596,0.696,0.287,0.078,0.297,0.564,52.31
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,1,0,0.4596,0.696,0.287,0.078,0.273,0.577,48.36
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,1,0,0.4596,0.696,0.287,0.078,0.331,0.63,51.84
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,1,0,0.4596,0.696,0.287,0.078,0.455,0.58,51.2
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,1,0,0.4596,0.696,0.287,0.078,0.497,0.6,54.43
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,1,0,0.4596,0.696,0.287,0.078,0.453,0.525,50.13
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,1,0,0.4596,0.696,0.287,0.078,0.451,0.611,53.0
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,1,0,0.4596,0.696,0.287,0.078,0.526,0.627,55.13
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,1,0,0.4596,0.696,0.287,0.078,0.536,0.6,54.94
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,1,0,0.4596,0.696,0.287,0.078,0.508,0.491,52.58
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,1,0,0.4596,0.696,0.287,0.078,0.5,0.544,52.18
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,1,0,0.4596,0.696,0.287,0.078,0.478,0.666,55.02
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,1,0,0.4596,0.696,0.287,0.078,0.472,0.577,50.42
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,1,0,0.4596,0.696,0.287,0.078,0.473,0.675,54.74
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,1,0,0.4596,0.696,0.287,0.078,0.514,0.529,52.53
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,1,0,0.4596,0.696,0.287,0.078,0.071,0.423,44.17
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,1,0,0.4596,0.696,0.287,0.078,0.087,0.349,37.81
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,2,0,0.4596,0.696,0.287,0.078,0.111,0.382,42.72
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,2,0,0.4596,0.696,0.287,0.078,0.059,0.389,36.82
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,2,0,0.4596,0.696,0.287,0.078,0.067,0.363,37.35
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,2,0,0.4596,0.696,0.287,0.078,0.078,0.49,39.45
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,2,0,0.4596,0.696,0.287,0.078,0.145,0.414,44.5
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,2,0,0.4596,0.696,0.287,0.078,0.339,0.562,49.88
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,2,0,0.4596,0.696,0.287,0.078,0.344,0.545,51.0
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,2,0,0.4596,0.696,0.287,0.078,0.251,0.554,47.75
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,2,0,0.4596,0.696,0.287,0.078,0.299,0.57,49.85
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,2,0,0.4596,0.696,0.287,0.078,0.349,0.607,53.5
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,2,0,0.4596,0.696,0.287,0.078,0.482,0.519,49.76
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,2,0,0.4596,0.696,0.287,0.078,0.532,0.663,56.09
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,2,0,0.4596,0.696,0.287,0.078,0.531,0.641,54.81
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,2,0,0.4596,0.696,0.287,0.078,0.511,0.549,52.62
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,2,0,0.4596,0.696,0.287,0.078,0.53,0.523,51.43
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,2,0,0.4596,0.696,0.287,0.078,0.471,0.602,54.41
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,2,0,0.4596,0.696,0.287,0.078,0.506,0.558,52.99
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,2,0,0.4596,0.696,0.287,0.078,0.462,0.522,49.88
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,2,0,0.4596,0.696,0.287,0.078,0.476,0.532,53.85
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,2,0,0.4596,0.696,0.287,0.078,0.5,0.647,53.32
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,2,0,0.4596,0.696,0.287,0.078,0.504,0.549,48.64
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,2,0,0.4596,0.696,0.287,0.078,0.484,0.536,47.49
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,2,0,0.4596,0.696,0.287,0.078,0.142,0.496,43.03
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,2,0,0.4596,0.696,0.287,0.078,0.061,0.457,39.85
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,3,0,0.4596,0.696,0.287,0.078,0.078,0.528,43.16
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,3,0,0.4596,0.696,0.287,0.078,0.141,0.423,41.53
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,3,0,0.4596,0.696,0.287,0.078,0.149,0.535,45.72
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,3,0,0.4596,0.696,0.287,0.078,0.113,0.436,42.07
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,3,0,0.4596,0.696,0.287,0.078,0.1,0.419,42.36
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,3,0,0.4596,0.696,0.287,0.078,0.277,0.621,49.34
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,3,0,0.4596,0.696,0.287,0.078,0.307,0.518,47.13
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,3,0,0.4596,0.696,0.287,0.078,0.294,0.629,49.51
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,3,0,0.4596,0.696,0.287,0.078,0.295,0.557,50.84
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,3,0,0.4596,0.696,0.287,0.078,0.269,0.639,50.37
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,3,0,0.4596,0.696,0.287,0.078,0.46,0.588,54.35
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,3,0,0.4596,0.696,0.287,0.078,0.489,0.54,55.65
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,3,0,0.4596,0.696,0.287,0.078,0.533,0.612,51.86
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,3,0,0.4596,0.696,0.287,0.078,0.491,0.56,54.83
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,3,0,0.4596,0.696,0.287,0.078,0.541,0.506,53.82
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,3,0,0.4596,0.696,0.287,0.078,0.473,0.632,51.83
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,3,0,0.4596,0.696,0.287,0.078,0.533,0.623,53.96
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,3,0,0.4596,0.696,0.287,0.078,0.523,0.618,52.03
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,3,0,0.4596,0.696,0.287,0.078,0.473,0.553,49.36
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,3,0,0.4596,0.696,0.287,0.078,0.524,0.61,51.61
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,3,0,0.4596,0.696,0.287,0.078,0.456,0.563,48.58
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,3,0,0.4596,0.696,0.287,0.078,0.478,0.527,50.97
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,3,0,0.4596,0.696,0.287,0.078,0.092,0.417,40.06
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,3,0,0.4596,0.696,0.287,0.078,0.127,0.529,45.37
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,4,0,0.4596,0.696,0.287,0.078,0.059,0.384,40.86
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,4,0,0.4596,0.696,0.287,0.078,0.065,0.456,40.94
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,4,0,0.4596,0.696,0.287,0.078,0.079,0.424,39.67
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,4,0,0.4596,0.696,0.287,0.078,0.089,0.38,35.35
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,4,0,0.4596,0.696,0.287,0.078,0.085,0.492,41.44
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,4,0,0.4596,0.696,0.287,0.078,0.268,0.555,47.65
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,4,0,0.4596,0.696,0.287,0.078,0.254,0.536,49.41
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,4,0,0.4596,0.696,0.287,0.078,0.257,0.668,53.61
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,4,0,0.4596,0.696,0.287,0.078,0.338,0.58,50.73
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,4,0,0.4596,0.696,0.287,0.078,0.284,0.571,48.64
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,4,0,0.4596,0.696,0.287,0.078,0.537,0.618,57.43
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,4,0,0.4596,0.696,0.287,0.078,0.502,0.561,51.6
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,4,0,0.4596,0.696,0.287,0.078,0.539,0.522,51.23
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,4,0,0.4596,0.696,0.287,0.078,0.464,0.659,52.84
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,4,0,0.4596,0.696,0.287,0.078,0.462,0.605,50.85
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,4,0,0.4596,0.696,0.287,0.078,0.477,0.663,53.77
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,4,0,0.4596,0.696,0.287,0.078,0.506,0.59,53.66
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,4,0,0.4596,0.696,0.287,0.078,0.476,0.521,49.81
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,4,0,0.4596,0.696,0.287,0.078,0.466,0.49,48.44
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,4,0,0.4596,0.696,0.287,0.078,0.499,0.602,52.5
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,4,0,0.4596,0.696,0.287,0.078,0.516,0.677,51.2
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,4,0,0.4596,0.696,0.287,0.078,0.526,0.573,47.21
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,4,0,0.4596,0.696,0.287,0.078,0.095,0.529,43.15
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,4,0,0.4596,0.696,0.287,0.078,0.09,0.482,38.83
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,5,1,0.4596,0.696,0.287,0.078,0.16,0.357,38.15
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,5,1,0.4596,0.696,0.287,0.078,0.233,0.366,34.35
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,5,1,0.4596,0.696,0.287,0.078,0.168,0.365,34.49
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,5,1,0.4596,0.696,0.287,0.078,0.171,0.373,35.54
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,5,1,0.4596,0.696,0.287,0.078,0.237,0.452,40.3
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,5,1,0.4596,0.696,0.287,0.078,0.407,0.57,43.79
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,5,1,0.4596,0.696,0.287,0.078,0.386,0.565,44.76
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,5,1,0.4596,0.696,0.287,0.078,0.442,0.511,46.31
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,5,1,0.4596,0.696,0.287,0.078,0.407,0.563,48.87
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,5,1,0.4596,0.696,0.287,0.078,0.375,0.644,55.21
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,5,1,0.4596,0.696,0.287,0.078,0.569,0.599,52.48
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,5,1,0.4596,0.696,0.287,0.078,0.614,0.552,52.13
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,5,1,0.4596,0.696,0.287,0.078,0.607,0.555,53.39
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,5,1,0.4596,0.696,0.287,0.078,0.608,0.63,56.06
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,5,1,0.4596,0.696,0.287,0.078,0.559,0.641,56.98
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,5,1,0.4596,0.696,0.287,0.078,0.601,0.508,51.22
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,5,1,0.4596,0.696,0.287,0.078,0.649,0.51,52.55
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,5,1,0.4596,0.696,0.287,0.078,0.649,0.539,54.32
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,5,1,0.4596,0.696,0.287,0.078,0.56,0.488,47.3
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,5,1,0.4596,0.696,0.287,0.078,0.633,0.607,50.41
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,5,1,0.4596,0.696,0.287,0.078,0.634,0.601,52.78
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,5,1,0.4596,0.696,0.287,0.078,0.644,0.489,46.3
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,5,1,0.4596,0.696,0.287,0.078,0.213,0.487,44.64
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,5,1,0.4596,0.696,0.287,0.078,0.154,0.384,40.7
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,6,1,0.4596,0.696,0.287,0.078,0.223,0.534,45.56
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,6,1,0.4596,0.696,0.287,0.078,0.189,0.408,42.31
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,6,1,0.4596,0.696,0.287,0.078,0.18,0.44,42.28
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,6,1,0.4596,0.696,0.287,0.078,0.15,0.507,43.73
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,6,1,0.4596,0.696,0.287,0.078,0.227,0.337,41.75
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,6,1,0.4596,0.696,0.287,0.078,0.435,0.551,49.15
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,6,1,0.4596,0.696,0.287,0.078,0.394,0.604,48.77
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,6,1,0.4596,0.696,0.287,0.078,0.419,0.596,52.79
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,6,1,0.4596,0.696,0.287,0.078,0.442,0.599,52.47
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,6,1,0.4596,0.696,0.287,0.078,0.388,0.61,50.28
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,6,1,0.4596,0.696,0.287,0.078,0.568,0.601,57.18
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,6,1,0.4596,0.696,0.287,0.078,0.578,0.685,58.9
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,6,1,0.4596,0.696,0.287,0.078,0.633,0.602,55.82
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,6,1,0.4596,0.696,0.287,0.078,0.563,0.607,51.71
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,6,1,0.4596,0.696,0.287,0.078,0.552,0.629,53.11
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,6,1,0.4596,0.696,0.287,0.078,0.594,0.573,53.37
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,6,1,0.4596,0.696,0.287,0.078,0.587,0.523,50.41
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,6,1,0.4596,0.696,0.287,0.078,0.613,0.604,53.88
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,6,1,0.4596,0.696,0.287,0.078,0.557,0.632,54.3
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,6,1,0.4596,0.696,0.287,0.078,0.61,0.605,51.32
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,6,1,0.4596,0.696,0.287,0.078,0.594,0.53,50.87
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,6,1,0.4596,0.696,0.287,0.078,0.602,0.527,51.11
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,6,1,0.4596,0.696,0.287,0.078,0.233,0.472,44.5
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,6,1,0.4596,0.696,0.287,0.078,0.178,0.336,39.35
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,0,0,0.4596,0.696,0.287,0.078,0.058,0.533,40.07
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,0,0,0.4596,0.696,0.287,0.078,0.073,0.367,37.43
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,0,0,0.4596,0.696,0.287,0.078,0.094,0.421,37.64
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,0,0,0.4596,0.696,0.287,0.078,0.072,0.506,44.11
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,0,0,0.4596,0.696,0.287,0.078,0.08,0.364,41.12
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,0,0,0.4596,0.696,0.287,0.078,0.257,0.494,48.29
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,0,0,0.4596,0.696,0.287,0.078,0.288,0.533,49.68
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,0,0,0.4596,0.696,0.287,0.078,0.305,0.518,51.7
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,0,0,0.4596,0.696,0.287,0.078,0.268,0.567,49.21
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,0,0,0.4596,0.696,0.287,0.078,0.298,0.63,54.77
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,0,0,0.4596,0.696,0.287,0.078,0.486,0.508,52.17
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,0,0,0.4596,0.696,0.287,0.078,0.467,0.59,56.63
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,0,0,0.4596,0.696,0.287,0.078,0.547,0.668,53.38
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,0,0,0.4596,0.696,0.287,0.078,0.529,0.496,49.81
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,0,0,0.4596,0.696,0.287,0.078,0.462,0.632,53.4
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,0,0,0.4596,0.696,0.287,0.078,0.506,0.505,52.48
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,0,0,0.4596,0.696,0.287,0.078,0.469,0.625,51.22
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,0,0,0.4596,0.696,0.287,0.078,0.54,0.669,55.4
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,0,0,0.4596,0.696,0.287,0.078,0.544,0.682,52.99
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,0,0,0.4596,0.696,0.287,0.078,0.499,0.489,50.17
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,0,0,0.4596,0.696,0.287,0.078,0.49,0.628,50.25
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,0,0,0.4596,0.696,0.287,0.078,0.543,0.518,52.75
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,0,0,0.4596,0.696,0.287,0.078,0.113,0.492,46.03
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,0,0,0.4596,0.696,0.287,0.078,0.085,0.342,36.77
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,1,0,0.4596,0.696,0.287,0.078,0.113,0.477,44.62
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,1,0,0.4596,0.696,0.287,0.078,0.119,0.365,40.48
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,1,0,0.4596,0.696,0.287,0.078,0.09,0.451,40.92
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,1,0,0.4596,0.696,0.287,0.078,0.149,0.412,39.26
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,1,0,0.4596,0.696,0.287,0.078,0.099,0.39,41.47
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,1,0,0.4596,0.696,0.287,0.078,0.315,0.623,46.4
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,1,0,0.4596,0.696,0.287,0.078,0.316,0.617,50.7
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,1,0,0.4596,0.696,0.287,0.078,0.259,0.639,52.36
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,1,0,0.4596,0.696,0.287,0.078,0.299,0.496,49.1
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,1,0,0.4596,0.696,0.287,0.078,0.308,0.501,52.43
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,1,0,0.4596,0.696,0.287,0.078,0.472,0.596,52.1
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,1,0,0.4596,0.696,0.287,0.078,0.463,0.68,57.32
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,1,0,0.4596,0.696,0.287,0.078,0.48,0.563,54.49
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,1,0,0.4596,0.696,0.287,0.078,0.5,0.491,51.68
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,1,0,0.4596,0.696,0.287,0.078,0.516,0.515,51.48
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,1,0,0.4596,0.696,0.287,0.078,0.474,0.647,55.86
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,1,0,0.4596,0.696,0.287,0.078,0.509,0.682,54.62
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,1,0,0.4596,0.696,0.287,0.078,0.535,0.652,53.56
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,1,0,0.4596,0.696,0.287,0.078,0.473,0.517,49.02
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,1,0,0.4596,0.696,0.287,0.078,0.515,0.662,55.16
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,20,1,0,0.4596,0.696,0.287,0.078,0.452,0.678,55.53
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,21,1,0,0.4596,0.696,0.287,0.078,0.535,0.525,48.65
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,22,1,0,0.4596,0.696,0.287,0.078,0.059,0.481,41.2
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,23,1,0,0.4596,0.696,0.287,0.078,0.114,0.501,41.17
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,0,2,0,0.4596,0.696,0.287,0.078,0.103,0.474,40.15
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,1,2,0,0.4596,0.696,0.287,0.078,0.088,0.343,37.28
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,2,2,0,0.4596,0.696,0.287,0.078,0.13,0.46,40.89
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,3,2,0,0.4596,0.696,0.287,0.078,0.056,0.442,39.84
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,4,2,0,0.4596,0.696,0.287,0.078,0.094,0.533,41.6
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,5,2,0,0.4596,0.696,0.287,0.078,0.342,0.486,45.93
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,6,2,0,0.4596,0.696,0.287,0.078,0.301,0.539,47.53
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,7,2,0,0.4596,0.696,0.287,0.078,0.322,0.565,50.17
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,8,2,0,0.4596,0.696,0.287,0.078,0.256,0.615,50.74
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,9,2,0,0.4596,0.696,0.287,0.078,0.29,0.609,53.22
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,10,2,0,0.4596,0.696,0.287,0.078,0.521,0.578,54.58
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,11,2,0,0.4596,0.696,0.287,0.078,0.459,0.621,53.78
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,12,2,0,0.4596,0.696,0.287,0.078,0.482,0.544,55.59
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,13,2,0,0.4596,0.696,0.287,0.078,0.544,0.67,56.19
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,14,2,0,0.4596,0.696,0.287,0.078,0.473,0.518,53.72
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,15,2,0,0.4596,0.696,0.287,0.078,0.51,0.576,55.77
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,16,2,0,0.4596,0.696,0.287,0.078,0.531,0.488,53.58
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,17,2,0,0.4596,0.696,0.287,0.078,0.454,0.52,48.89
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,18,2,0,0.4596,0.696,0.287,0.078,0.536,0.679,54.21
DL_059,R K Puram,28.5681,77.178,South West Delhi,Residential,19,2,0,0.4596,0.696,0.287,0.078,0.51,0.657,55.95
